,bt,km,ownerNo,oem,model,Insurance Validity,Fuel Type,Transmission,Mileage,Engine,Torque,Engine and Transmission,Displacement,No of Cylinder,Values per Cylinder,Dimensions & Capacity,Length,Width,Height,Seating Capacity,Turning Radius,Top Speed,No Door Numbers,Wheel Size,Alloy Wheel Size,City,bhp,rpm,Reg_age,price_in_lakhs
114,SUV,20000,1,Hyundai,Hyundai Venue,Third Party insurance,Petrol,Automatic,18.15,998,171.6,8.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Bangalore,11835.0,118.0,5,12.5
115,SUV,42050,1,Volkswagen,Volkswagen T-Roc,Comprehensive,Petrol,Automatic,18.4,1498,250.0,10.0,1498,4.0,4.0,8.0,4234,1819,1573,5,555,165.0,5,17.0,17.0,Bangalore,14794.0,147.0,4,22.25
116,Hatchback,65017,1,Maruti,Maruti Celerio,2,Petrol,Automatic,23.1,998,90.0,13.0,998,3.0,4.0,8.0,3715,1635,1565,5,47,150.0,5,16.0,16.0,Bangalore,6704.0,6000.0,8,4.75
117,Sedan,80000,2,BMW,BMW 3 Series,Third Party insurance,Diesel,Automatic,13.2,1995,34.7,11.0,1995,4.0,4.0,8.0,4531,1817,1421,5,53,216.0,4,16.0,16.0,Bangalore,170.0,170.0,16,6.0
118,SUV,30000,1,Jeep,Jeep Compass,Third Party insurance,Petrol,Automatic,14.1,1368,250.0,7.0,1368,4.0,4.0,5.0,4405,1818,1640,5,53,165.0,5,18.0,18.0,Bangalore,16077.0,160.0,3,24.5
119,SUV,20000,1,Kia,Kia Seltos,Third Party insurance,Petrol,Automatic,16.5,1353,242.0,9.0,1353,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,Bangalore,13808.0,138.0,4,16.25
120,Sedan,36349,1,Skoda,Skoda Superb,Third Party insurance,Diesel,Automatic,17.2,1968,320.0,11.0,1968,4.0,4.0,6.0,4838,1817,1482,5,54,165.0,4,16.0,16.0,Bangalore,1381.0,138.0,10,16.5
121,Hatchback,80000,3,Hyundai,Hyundai i10,Third Party insurance,Petrol,Manual,20.36,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Bangalore,789.0,6000.0,15,2.49
122,SUV,83394,2,Renault,Renault Duster,Third Party insurance,Petrol,Manual,13.24,1598,145.0,11.0,1598,4.0,4.0,8.0,4315,1822,1695,5,52,165.0,5,16.0,16.0,Bangalore,10257.0,102.0,10,6.3
123,SUV,30000,2,Audi,Audi Q5,Third Party insurance,Diesel,Automatic,14.16,1968,380.0,11.0,1968,4.0,4.0,8.0,4629,2089,1655,5,58,200.0,5,17.0,17.0,Bangalore,1743.0,174.0,8,25.99
124,Hatchback,80000,3,Hyundai,Hyundai i10,Third Party insurance,Petrol,Manual,20.36,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Bangalore,789.0,6000.0,15,2.49
125,Hatchback,52204,1,Maruti,Maruti Alto K10,Third Party,Petrol,Manual,24.39,998,89.0,7.0,998,3.0,4.0,5.0,3530,1490,1520,5,45,165.0,5,16.0,16.0,Bangalore,6571.0,5500.0,7,3.85
126,Hatchback,110000,3,Hyundai,Hyundai i20,Third Party insurance,Petrol,Manual,17.0,1197,11.4,12.0,1197,4.0,4.0,7.0,3940,1710,1505,5,520,165.0,5,14.0,14.0,Bangalore,805200.0,5200.0,12,3.0
127,SUV,89000,1,Ford,Ford Endeavour,Third Party insurance,Diesel,Automatic,10.91,3198,470.0,11.0,3198,4.0,4.0,7.0,4892,1860,1837,7,53,160.2,5,18.0,18.0,Bangalore,197.0,197.0,7,29.75
128,Hatchback,29813,2,Maruti,Maruti Alto 800,Comprehensive,Petrol,Manual,22.05,796,69.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,5,46,165.0,5,16.0,16.0,Bangalore,4733.0,6000.0,10,2.76
129,Hatchback,30000,1,Ford,Ford Figo,Third Party insurance,Petrol,Manual,18.16,1196,112.0,12.0,1196,4.0,4.0,7.0,3886,1695,1525,5,49,157.0,5,14.0,14.0,Bangalore,868.0,6300.0,6,5.0
130,Hatchback,13345,1,Maruti,Maruti Ignis,Comprehensive,Petrol,Automatic,20.89,1197,113.0,11.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,Bangalore,8180.0,6000.0,4,7.3
131,SUV,17100,1,Hyundai,Hyundai Alcazar,Comprehensive,Diesel,Automatic,18.1,1498,250.0,10.0,1498,4.0,4.0,5.0,4500,1790,1675,7,53,165.0,5,18.0,18.0,Bangalore,11342.0,113.0,2,22.45
132,Hatchback,75000,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Manual,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,Bangalore,82.0,6000.0,10,3.99
133,Hatchback,75523,2,Hyundai,Hyundai i10,Comprehensive,Petrol,Manual,20.36,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Bangalore,789.0,6000.0,13,3.12
134,SUV,47000,1,Mahindra,Mahindra XUV500,Comprehensive,Diesel,Manual,16.0,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,17.0,17.0,Bangalore,140.0,140.0,9,12.75
135,SUV,36500,1,Tata,Tata Harrier,Comprehensive,Diesel,Manual,16.35,1956,350.0,8.0,1956,4.0,4.0,5.0,4598,1894,1706,5,53,165.0,5,17.0,17.0,Bangalore,16767.0,167.0,2,19.9
136,MUV,28253,1,Renault,Renault Triber,Comprehensive,Petrol,Manual,20.0,999,96.0,7.0,999,3.0,4.0,6.0,3991,1739,1643,7,53,165.0,5,16.0,16.0,Bangalore,7101.0,6250.0,4,7.19
137,SUV,50000,1,Hyundai,Hyundai Creta,Third Party insurance,Diesel,Manual,19.67,1582,259.9,11.0,1582,4.0,4.0,5.0,4270,1780,1630,5,53,190.0,5,16.0,16.0,Bangalore,1262.0,126.0,8,12.6
138,Hatchback,90000,2,Hyundai,Hyundai i10,Third Party insurance,Petrol,Manual,20.36,1197,111.7,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Bangalore,789.0,6000.0,14,3.0
139,SUV,70000,2,BMW,BMW X5,Third Party insurance,Diesel,Automatic,15.97,2993,560.0,11.0,2993,6.0,4.0,7.0,4886,1938,1762,5,64,230.0,5,19.0,19.0,Bangalore,258.0,258.0,8,39.81
140,Hatchback,52571,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Bangalore,8183.0,6000.0,8,6.27
141,Sedan,70000,2,BMW,BMW 3 Series,Third Party insurance,Diesel,Automatic,16.07,1995,380.0,12.0,1995,4.0,4.0,8.0,4520,1817,1421,5,53,216.0,4,16.0,16.0,Bangalore,181.0,181.0,14,13.0
142,Sedan,61993,1,Honda,Honda City,Comprehensive,Petrol,Manual,17.4,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Bangalore,1173.0,117.0,9,6.72
143,SUV,57000,1,Hyundai,Hyundai Tucson,Comprehensive,Diesel,Automatic,16.38,1995,400.11,11.0,1995,4.0,4.0,5.0,4475,1850,1660,5,53,195.68,5,18.0,18.0,Bangalore,18246.0,182.0,7,18.25
144,SUV,80000,2,Toyota,Toyota Fortuner,Third Party insurance,Diesel,Manual,14.24,2755,420.0,11.0,2755,4.0,4.0,6.0,4795,1855,1835,7,58,165.0,5,17.0,17.0,Bangalore,1745.0,174.0,3,35.0
145,Hatchback,36359,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,18.5,1197,113.7,11.0,1197,4.0,4.0,7.0,3995,1710,1505,5,53,165.0,5,14.0,14.0,Bangalore,8285.0,6000.0,11,4.4
146,SUV,70000,2,Tata,Tata Harrier,Third Party insurance,Diesel,Manual,17.0,1956,350.0,12.0,1956,4.0,4.0,5.0,4598,1894,1706,5,53,165.0,4,17.0,17.0,Bangalore,1381.0,138.0,5,14.6
147,SUV,7500,1,MG,MG Hector,Comprehensive,Petrol,Automatic,18.9,1451,250.0,8.0,1451,4.0,4.0,5.0,4655,1835,1760,5,53,165.0,5,18.0,18.0,Bangalore,141.0,141.0,2,20.41
148,Sedan,30301,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Automatic,17.0,1591,151.0,11.0,1591,4.0,4.0,5.0,4440,1729,1475,5,53,158.83,4,16.0,16.0,Bangalore,1213.0,121.0,7,10.33
149,Hatchback,66000,1,Hyundai,Hyundai i10,Comprehensive,Petrol,Manual,20.36,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Bangalore,789.0,6000.0,14,2.75
150,Hatchback,56010,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Bangalore,8183.0,6000.0,7,6.76
151,SUV,47000,1,Mercedes-Benz,Mercedes-Benz GLC,Comprehensive,Diesel,Automatic,17.9,2143,400.0,11.0,2143,4.0,4.0,8.0,4656,1890,1639,5,53,210.0,5,18.0,18.0,Bangalore,170.0,170.0,7,42.9
152,SUV,60000,2,Nissan,Nissan Terrano,Third Party insurance,Diesel,Manual,19.01,1461,248.0,11.0,1461,4.0,4.0,8.0,4331,2000,1671,5,52,168.0,5,16.0,16.0,Bangalore,1085.0,108.0,10,6.5
153,Hatchback,83829,1,Maruti,Maruti Swift,Third Party insurance,Diesel,Manual,25.2,1248,190.0,13.0,1248,4.0,4.0,6.0,3840,1735,1530,5,48,155.0,5,16.0,16.0,Bangalore,74.0,4000.0,10,4.44
154,Hatchback,10000,1,Renault,Renault KWID,Third Party insurance,Petrol,Automatic,22.0,999,91.0,11.0,999,3.0,4.0,5.0,3731,1579,1474,5,49,165.0,5,16.0,16.0,Bangalore,67.0,5500.0,4,5.1
155,SUV,35000,2,Renault,Renault Duster,Comprehensive,Diesel,Automatic,19.6,1461,245.0,11.0,1461,4.0,4.0,8.0,4315,1822,1695,5,52,168.0,5,16.0,16.0,Bangalore,10845.0,108.0,8,9.25
156,Sedan,51116,2,Honda,Honda City,Comprehensive,Petrol,Automatic,18.0,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Bangalore,1176.0,117.0,4,10.24
157,Sedan,80000,3,Skoda,Skoda Rapid,Third Party insurance,Diesel,Manual,21.14,1498,250.0,11.0,1498,4.0,4.0,6.0,4386,1699,1466,5,53,183.0,4,15.0,15.0,Bangalore,10352.0,103.0,8,5.0
158,Hatchback,40000,2,Volkswagen,Volkswagen Polo,Third Party insurance,Petrol,Automatic,17.21,1197,175.0,12.0,1197,4.0,4.0,8.0,3971,1682,1469,5,497,177.22,5,16.0,16.0,Bangalore,1035.0,103.0,7,9.95
159,SUV,85565,2,Honda,Honda CR-V,Comprehensive,Petrol,Automatic,11.1,2354,218.0,10.0,2354,4.0,4.0,7.0,4575,1820,1680,5,59,165.0,5,17.0,17.0,Bangalore,1588.0,158.0,12,9.35
160,SUV,36916,1,Ford,Ford Ecosport,Comprehensive,Petrol,Manual,17.0,1497,150.0,13.0,1497,3.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,Bangalore,12136.0,121.0,6,8.34
161,Hatchback,90000,1,Volkswagen,Volkswagen Polo,Third Party insurance,Diesel,Manual,20.14,1498,230.0,13.0,1498,4.0,4.0,8.0,3971,1682,1469,5,497,163.0,5,15.0,15.0,Bangalore,888.0,4200.0,9,5.6
162,Hatchback,112795,1,Maruti,Maruti Swift,Comprehensive,Petrol,Manual,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,Bangalore,8850.0,6000.0,12,4.54
163,Sedan,11000,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,Comprehensive,Petrol,Automatic,18.9,1332,250.0,8.0,1332,4.0,4.0,6.0,4549,1992,1446,5,53,230.0,4,17.0,17.0,Bangalore,16092.0,160.0,3,36.9
164,MUV,120000,2,Toyota,Toyota Innova,Third Party insurance,Petrol,Manual,11.4,1998,181.0,11.0,1998,4.0,4.0,8.0,4585,1760,1760,7,54,165.0,5,15.0,15.0,Bangalore,1301.0,130.0,10,11.0
165,Hatchback,36685,2,Honda,Honda Brio,Comprehensive,Petrol,Manual,19.4,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,164.0,5,16.0,16.0,Bangalore,868.0,6000.0,8,4.62
166,SUV,120000,2,Hyundai,Hyundai Santa Fe,Third Party insurance,Diesel,Automatic,11.72,2199,436.4,11.0,2199,4.0,4.0,7.0,4660,1890,1760,7,53,182.0,5,18.0,18.0,Bangalore,1943.0,194.0,12,9.0
167,Sedan,4000,1,BMW,BMW 6 Series,Comprehensive,Petrol,Automatic,13.32,1998,400.0,11.0,1998,4.0,4.0,6.0,5091,1902,1538,4,53,250.0,4,19.0,19.0,Bangalore,25479.0,254.0,2,79.0
168,Hatchback,32184,2,Maruti,Maruti Baleno,Third Party,Petrol,Automatic,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Bangalore,831.0,6000.0,5,8.43
169,Hatchback,32279,1,Maruti,Maruti Baleno RS,Comprehensive,Petrol,Manual,21.1,998,150.0,11.0,998,3.0,4.0,8.0,3995,1745,1510,5,49,186.08,5,16.0,16.0,Bangalore,1005.0,100.0,5,7.99
170,Hatchback,59698,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Bangalore,8183.0,6000.0,9,5.76
171,SUV,46071,1,Renault,Renault Captur,Comprehensive,Diesel,Manual,20.37,1461,240.0,11.0,1461,4.0,4.0,6.0,4329,1813,1626,5,52,165.0,5,17.0,17.0,Bangalore,10845.0,108.0,6,9.49
172,SUV,90000,1,Maruti,Maruti Vitara Brezza,Third Party insurance,Diesel,Manual,24.3,1248,200.0,12.0,1248,4.0,4.0,6.0,3995,1790,1640,5,52,172.0,5,16.0,16.0,Bangalore,885.0,4000.0,7,7.95
173,SUV,9554,1,Hyundai,Hyundai Venue,Third Party,Petrol,Manual,18.27,998,171.6,8.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Bangalore,11835.0,118.0,5,10.85
174,SUV,14000,1,Jeep,Jeep Compass,Comprehensive,Petrol,Automatic,14.1,1368,250.0,7.0,1368,4.0,4.0,5.0,4405,1818,1640,5,53,165.0,5,18.0,18.0,Bangalore,16077.0,160.0,2,25.9
175,SUV,74499,2,Renault,Renault Duster,Third Party,Diesel,Manual,20.45,1461,200.0,11.0,1461,4.0,4.0,8.0,4315,1822,1695,5,52,165.0,5,16.0,16.0,Bangalore,838.0,3750.0,11,5.16
176,SUV,56211,2,Ford,Ford Ecosport,Comprehensive,Petrol,Automatic,14.8,1497,150.0,13.0,1497,3.0,4.0,6.0,3998,1765,1647,5,53,171.43,4,16.0,16.0,Bangalore,12136.0,121.0,7,7.77
177,Hatchback,9001,1,Honda,Honda Jazz,Comprehensive,Petrol,Manual,18.2,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Bangalore,887.0,6000.0,5,7.53
178,SUV,65457,2,Mahindra,Mahindra XUV500,Third Party insurance,Diesel,Automatic,16.0,1997,320.0,11.0,1997,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,17.0,17.0,Bangalore,140.0,140.0,7,12.26
179,Hatchback,23682,1,Honda,Honda Jazz,Comprehensive,Petrol,Manual,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Bangalore,887.0,6000.0,7,7.25
180,Sedan,50000,1,Hyundai,Hyundai Verna,Third Party insurance,Diesel,Manual,22.0,1582,259.87,11.0,1582,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,Bangalore,1262.0,126.0,4,11.5
181,Hatchback,134557,2,Maruti,Maruti Swift,Comprehensive,Diesel,Manual,25.2,1248,190.0,13.0,1248,4.0,4.0,8.0,3840,1735,1530,5,48,155.0,5,15.0,15.0,Bangalore,74.0,4000.0,9,6.29
182,Sedan,96567,2,Maruti,Maruti Swift Dzire,Comprehensive,Petrol,Manual,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,Bangalore,8850.0,6000.0,11,4.47
183,Hatchback,120000,3,Maruti,Maruti Celerio,Third Party insurance,Petrol,Manual,23.1,998,90.0,13.0,998,3.0,4.0,8.0,3715,1635,1565,5,47,150.0,5,16.0,16.0,Bangalore,6704.0,6000.0,9,4.0
184,MUV,83007,2,Maruti,Maruti Ertiga,Comprehensive,Diesel,Manual,20.77,1248,200.0,13.0,1248,4.0,4.0,8.0,4265,1695,1685,7,52,160.0,5,15.0,15.0,Bangalore,888.0,4000.0,9,7.86
185,Hatchback,34000,1,Honda,Honda Jazz,Comprehensive,Petrol,Manual,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Bangalore,887.0,6000.0,6,7.45
186,Hatchback,81634,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Automatic,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,163.0,5,14.0,14.0,Bangalore,82.0,6000.0,10,4.9
187,Sedan,57284,2,Honda,Honda City,Comprehensive,Petrol,Automatic,18.0,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,178.55,4,16.0,16.0,Bangalore,1176.0,117.0,7,9.42
188,SUV,70000,2,Ford,Ford Ecosport,Third Party insurance,Petrol,Automatic,15.63,1499,140.0,13.0,1499,4.0,4.0,7.0,3999,1765,1708,5,53,182.0,5,16.0,16.0,Bangalore,1104.0,110.0,8,6.75
189,Hatchback,70000,2,Honda,Honda Brio,Third Party insurance,Petrol,Manual,19.4,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,164.0,5,16.0,16.0,Bangalore,868.0,6000.0,11,3.3
190,Sedan,46429,2,Toyota,Toyota Yaris,Third Party insurance,Petrol,Automatic,17.8,1496,140.0,11.0,1496,4.0,4.0,6.0,4425,1730,1495,5,51,165.0,4,16.0,16.0,Bangalore,1055.0,105.0,6,8.75
191,Hatchback,17624,1,Maruti,Maruti Baleno,Comprehensive,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Bangalore,831.0,6000.0,6,8.69
192,Sedan,100000,2,Volkswagen,Volkswagen Vento,Third Party insurance,Diesel,Manual,20.54,1598,250.0,11.0,1598,4.0,4.0,6.0,4384,1699,1466,5,54,186.0,4,15.0,15.0,Bangalore,1036.0,103.0,12,4.25
193,Sedan,30000,1,Honda,Honda City,Third Party insurance,Petrol,Manual,17.4,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,189.0,4,15.0,15.0,Bangalore,1176.0,117.0,5,10.7
194,SUV,49690,2,Ford,Ford Ecosport,Third Party insurance,Petrol,Manual,15.9,1496,149.0,13.0,1496,3.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,Bangalore,12069.0,120.0,6,10.25
195,SUV,110000,1,Mahindra,Mahindra XUV500,Third Party insurance,Diesel,Manual,16.0,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,16.0,16.0,Bangalore,140.0,140.0,8,10.0
196,Sedan,50000,1,Fiat,Fiat Linea,Third Party insurance,Petrol,Manual,16.0,1368,115.0,10.0,1368,4.0,4.0,4.0,4560,1730,1487,5,55,165.0,4,15.0,15.0,Bangalore,90.0,6000.0,15,3.75
197,Sedan,50000,1,Fiat,Fiat Linea,Third Party insurance,Petrol,Manual,16.0,1368,115.0,10.0,1368,4.0,4.0,4.0,4560,1730,1487,5,55,165.0,4,15.0,15.0,Bangalore,90.0,6000.0,15,3.75
198,SUV,55702,1,Ford,Ford Ecosport,Comprehensive,Petrol,Automatic,14.8,1497,150.0,13.0,1497,3.0,4.0,6.0,3998,1765,1647,5,53,171.43,4,16.0,16.0,Bangalore,12136.0,121.0,6,8.44
199,Hatchback,45046,1,Hyundai,Hyundai i20 Active,Third Party insurance,Diesel,Manual,21.19,1396,220.0,11.0,1396,4.0,4.0,5.0,3995,1760,1555,5,52,165.0,5,16.0,16.0,Bangalore,8873.0,4000.0,8,7.64
200,Hatchback,53000,2,Maruti,Maruti Ritz,Third Party insurance,Petrol,Manual,18.5,1197,114.0,11.0,1197,4.0,4.0,8.0,3775,1680,1620,5,47,156.0,5,16.0,16.0,Bangalore,8580.0,6000.0,10,4.2
201,Hatchback,94695,1,Maruti,Maruti Baleno,Third Party insurance,Diesel,Manual,27.39,1248,190.0,11.0,1248,4.0,4.0,8.0,3995,1745,1510,5,49,170.0,5,16.0,16.0,Bangalore,74.0,4000.0,8,6.84
202,Hatchback,22162,1,Maruti,Maruti Baleno,Zero Dep,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Bangalore,831.0,6000.0,5,8.03
203,Hatchback,70000,2,Hyundai,Hyundai Santro Xing,Third Party insurance,Petrol,Manual,17.92,1086,96.1,11.0,1086,3.0,4.0,7.0,3565,1525,1590,5,44,165.0,5,13.0,13.0,Bangalore,621.0,5500.0,14,3.2
204,Sedan,115331,1,Honda,Honda City,Comprehensive,Diesel,Manual,26.0,1498,200.0,13.0,1498,4.0,4.0,7.0,4440,1695,1495,5,53,175.0,4,15.0,15.0,Bangalore,986.0,3600.0,6,8.04
205,Sedan,70000,2,Mercedes-Benz,Mercedes-Benz E-Class,Third Party insurance,Diesel,Automatic,10.0,2148,400.0,12.0,2148,4.0,4.0,8.0,4852,1822,1483,5,56,227.0,4,17.0,17.0,Bangalore,170.0,170.0,11,14.0
206,Hatchback,42233,2,Maruti,Maruti Swift,Comprehensive,Petrol,Manual,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,Bangalore,8850.0,6000.0,8,5.48
207,Hatchback,20941,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Manual,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,Bangalore,8186.0,6000.0,5,6.19
208,SUV,50000,2,Maruti,Maruti Vitara Brezza,Third Party insurance,Diesel,Manual,24.3,1248,200.0,12.0,1248,4.0,4.0,6.0,3995,1790,1640,5,52,172.0,5,16.0,16.0,Bangalore,885.0,4000.0,6,10.0
209,SUV,46602,1,Honda,Honda WR-V,Comprehensive,Petrol,Manual,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,Bangalore,887.0,6000.0,6,8.65
210,SUV,50000,2,Mahindra Ssangyong,Mahindra Ssangyong Rexton,Third Party insurance,Diesel,Automatic,11.18,2696,402.0,11.0,2696,5.0,4.0,5.0,4755,1900,1840,7,57,194.0,5,16.0,16.0,Bangalore,184.0,184.0,10,10.0
211,Hatchback,104000,2,Maruti,Maruti Swift,Comprehensive,Diesel,Manual,25.2,1248,190.0,13.0,1248,4.0,4.0,6.0,3840,1735,1530,5,48,155.0,5,16.0,16.0,Bangalore,74.0,4000.0,10,5.35
212,SUV,90000,1,Ford,Ford Ecosport,Comprehensive,Diesel,Manual,23.0,1498,205.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,Bangalore,9896.0,3750.0,6,9.75
213,Hatchback,50035,1,Maruti,Maruti Baleno,Third Party insurance,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Bangalore,831.0,6000.0,7,6.99
214,SUV,80000,1,Tata,Tata Nexon,Third Party insurance,Petrol,Manual,17.57,1199,170.0,8.0,1199,3.0,4.0,5.0,3993,1811,1606,5,51,165.0,5,16.0,16.0,Bangalore,11836.0,118.0,3,11.5
215,Hatchback,90000,2,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Bangalore,8183.0,6000.0,9,6.25
216,Sedan,90000,4,Mercedes-Benz,Mercedes-Benz E-Class,Third Party insurance,Diesel,Automatic,14.21,2143,500.0,10.0,2143,4.0,4.0,8.0,4868,1854,1471,5,56,242.0,4,17.0,17.0,Bangalore,203.0,203.0,13,10.0
217,Sedan,120000,1,Toyota,Toyota Corolla Altis,Third Party insurance,Diesel,Manual,21.43,1364,205.0,11.0,1364,4.0,4.0,7.0,4620,1776,1475,5,53,165.0,4,15.0,15.0,Bangalore,872.0,3800.0,13,6.0
218,Sedan,25170,1,Maruti,Maruti Swift Dzire,Third Party,Petrol,Manual,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,15.0,15.0,Bangalore,8850.0,6000.0,9,6.75
219,Sedan,25022,1,Maruti,Maruti Ciaz,Comprehensive,Petrol,Manual,20.65,1462,138.0,9.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,15.0,15.0,Bangalore,10325.0,103.0,3,8.93
220,Hatchback,100000,2,Maruti,Maruti Swift,Third Party insurance,Diesel,Manual,22.9,1248,190.0,13.0,1248,4.0,4.0,8.0,3850,1695,1530,5,48,158.0,5,14.0,14.0,Bangalore,74.0,4000.0,12,4.2
221,Sedan,26367,1,Maruti,Maruti Ciaz,Zero Dep,Petrol,Manual,20.65,1462,138.0,9.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,15.0,15.0,Bangalore,10325.0,103.0,4,9.41
222,Sedan,76567,2,Hyundai,Hyundai Elantra,Zero Dep,Petrol,Automatic,14.5,1797,177.5,13.0,1797,4.0,4.0,8.0,4530,1775,1470,5,53,191.0,4,16.0,16.0,Bangalore,1475.0,147.0,9,6.3
223,MUV,120000,2,Toyota,Toyota Innova,Third Party insurance,Diesel,Manual,12.99,2494,200.0,11.0,2494,4.0,4.0,8.0,4585,1765,1760,7,54,155.0,5,15.0,15.0,Bangalore,1006.0,100.0,11,12.75
224,Hatchback,36459,2,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Automatic,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,163.0,5,14.0,14.0,Bangalore,82.0,6000.0,9,5.25
225,SUV,93725,1,Maruti,Maruti SX4 S Cross,Comprehensive,Diesel,Manual,23.65,1248,200.0,11.0,1248,4.0,4.0,6.0,4300,1785,1595,5,52,160.0,5,16.0,16.0,Bangalore,885.0,4000.0,8,7.5
226,Sedan,115599,2,Maruti,Maruti Ciaz,Comprehensive,Petrol,Automatic,19.12,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,Bangalore,911.0,6000.0,8,6.32
227,Sedan,43469,1,Maruti,Maruti Swift Dzire,Zero Dep,Petrol,Manual,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,15.0,15.0,Bangalore,8850.0,6000.0,8,6.45
